P5 | 6243 | Позиция маркирована | Маркер #389
T4 - X | 6243 | Переход завершил работу | Маркер #389
P1 | 6243 | Позиция маркирована | Маркер #390
Q1 | 6243 | Маркер покинул очередь | Маркер #390
P2 | 6243 | Маркер покинул позицию | Маркер #389
T2 - J | 6243 | Переход завершил работу | Маркер #390
T1 - Y | 6243 | Маркер иниц. срабатывание перехода | Маркер #389
T3 - F | 6243 | Маркер иниц. срабатывание перехода | Маркер #390
P5 | 6244 | Маркер покинул позицию | Маркер #389
Q1 | 6244 | В очередь добавлен маркер | Маркер #389
T1 - Y | 6244 | Переход завершил работу | Маркер #389
Маркер #390 | 6252 | Session = 2,71707106521353
P1 | 6252 | Маркер покинул позицию | Маркер #390
P2 | 6252 | Позиция маркирована | Маркер #390
P3 | 6252 | Позиция маркирована | Маркер #390
T3 - F | 6252 | Переход завершил работу | Маркер #390
T2 - J | 6252 | Маркер иниц. срабатывание перехода | Маркер #391
T4 - X | 6252 | Маркер иниц. срабатывание перехода | Маркер #390
P3 | 6253 | Маркер покинул позицию | Маркер #390
P5 | 6253 | Позиция маркирована | Маркер #390
T4 - X | 6253 | Переход завершил работу | Маркер #390
P1 | 6253 | Позиция маркирована | Маркер #391
Q1 | 6253 | Маркер покинул очередь | Маркер #391
P2 | 6253 | Маркер покинул позицию | Маркер #390
T2 - J | 6253 | Переход завершил работу | Маркер #391
T1 - Y | 6253 | Маркер иниц. срабатывание перехода | Маркер #390
T3 - F | 6253 | Маркер иниц. срабатывание перехода | Маркер #391
P5 | 6254 | Маркер покинул позицию | Маркер #390
Q1 | 6254 | В очередь добавлен маркер | Маркер #390
T1 - Y | 6254 | Переход завершил работу | Маркер #390
Маркер #391 | 6262 | Session = -0,580652955453843
P1 | 6262 | Маркер покинул позицию | Маркер #391
P2 | 6262 | Позиция маркирована | Маркер #391
P3 | 6262 | Позиция маркирована | Маркер #391
T3 - F | 6262 | Переход завершил работу | Маркер #391
T2 - J | 6262 | Маркер иниц. срабатывание перехода | Маркер #392
T4 - X | 6262 | Маркер иниц. срабатывание перехода | Маркер #391
P3 | 6263 | Маркер покинул позицию | Маркер #391
P4 | 6263 | Позиция маркирована | Маркер #391
T4 - X | 6263 | Переход завершил работу | Маркер #391
P1 | 6263 | Позиция маркирована | Маркер #392
Q1 | 6263 | Маркер покинул очередь | Маркер #392
P2 | 6263 | Маркер покинул позицию | Маркер #391
T2 - J | 6263 | Переход завершил работу | Маркер #392
T1 - Y | 6263 | Маркер иниц. срабатывание перехода | Маркер #395
T3 - F | 6263 | Маркер иниц. срабатывание перехода | Маркер #392
P4 | 6263 | Маркер уничтожен из конечной позиции | Маркер #391
G1 | 6264 | Маркер покинул генератор | Маркер #395
Q1 | 6264 | В очередь добавлен маркер | Маркер #395
T1 - Y | 6264 | Переход завершил работу | Маркер #395
Маркер #392 | 6272 | Session = 5,43651073379442
P1 | 6272 | Маркер покинул позицию | Маркер #392
P2 | 6272 | Позиция маркирована | Маркер #392
P3 | 6272 | Позиция маркирована | Маркер #392
T3 - F | 6272 | Переход завершил работу | Маркер #392
T2 - J | 6272 | Маркер иниц. срабатывание перехода | Маркер #386
T4 - X | 6272 | Маркер иниц. срабатывание перехода | Маркер #392
P3 | 6273 | Маркер покинул позицию | Маркер #392
P5 | 6273 | Позиция маркирована | Маркер #392
T4 - X | 6273 | Переход завершил работу | Маркер #392
P1 | 6273 | Позиция маркирована | Маркер #386
Q1 | 6273 | Маркер покинул очередь | Маркер #386
P2 | 6273 | Маркер покинул позицию | Маркер #392
T2 - J | 6273 | Переход завершил работу | Маркер #386
T1 - Y | 6273 | Маркер иниц. срабатывание перехода | Маркер #392
T3 - F | 6273 | Маркер иниц. срабатывание перехода | Маркер #386
G1 | 6274 | Сгенерирован маркер | Маркер #396
Маркер #396 | 6274 | Session = 5,31572612235323
P5 | 6274 | Маркер покинул позицию | Маркер #392
Q1 | 6274 | В очередь добавлен маркер | Маркер #392
T1 - Y | 6274 | Переход завершил работу | Маркер #392
Маркер #386 | 6282 | Session = -7,45482515031472
P1 | 6282 | Маркер покинул позицию | Маркер #386
P2 | 6282 | Позиция маркирована | Маркер #386
P3 | 6282 | Позиция маркирована | Маркер #386
T3 - F | 6282 | Переход завершил работу | Маркер #386
T2 - J | 6282 | Маркер иниц. срабатывание перехода | Маркер #393
T4 - X | 6282 | Маркер иниц. срабатывание перехода | Маркер #386
P3 | 6283 | Маркер покинул позицию | Маркер #386
P4 | 6283 | Позиция маркирована | Маркер #386
T4 - X | 6283 | Переход завершил работу | Маркер #386
P1 | 6283 | Позиция маркирована | Маркер #393
Q1 | 6283 | Маркер покинул очередь | Маркер #393
P2 | 6283 | Маркер покинул позицию | Маркер #386
T2 - J | 6283 | Переход завершил работу | Маркер #393
T1 - Y | 6283 | Маркер иниц. срабатывание перехода | Маркер #396
T3 - F | 6283 | Маркер иниц. срабатывание перехода | Маркер #393
P4 | 6283 | Маркер уничтожен из конечной позиции | Маркер #386
G1 | 6284 | Маркер покинул генератор | Маркер #396
Q1 | 6284 | В очередь добавлен маркер | Маркер #396
T1 - Y | 6284 | Переход завершил работу | Маркер #396
Маркер #393 | 6292 | Session = -0,147323136683553
P1 | 6292 | Маркер покинул позицию | Маркер #393
P2 | 6292 | Позиция маркирована | Маркер #393
P3 | 6292 | Позиция маркирована | Маркер #393
T3 - F | 6292 | Переход завершил работу | Маркер #393
T2 - J | 6292 | Маркер иниц. срабатывание перехода | Маркер #387
T4 - X | 6292 | Маркер иниц. срабатывание перехода | Маркер #393
G1 | 6293 | Сгенерирован маркер | Маркер #397
Маркер #397 | 6293 | Session = 14,9163039936684
P3 | 6293 | Маркер покинул позицию | Маркер #393
P4 | 6293 | Позиция маркирована | Маркер #393
T4 - X | 6293 | Переход завершил работу | Маркер #393
P1 | 6293 | Позиция маркирована | Маркер #387
Q1 | 6293 | Маркер покинул очередь | Маркер #387
P2 | 6293 | Маркер покинул позицию | Маркер #393
T2 - J | 6293 | Переход завершил работу | Маркер #387
T1 - Y | 6293 | Маркер иниц. срабатывание перехода | Маркер #397
T3 - F | 6293 | Маркер иниц. срабатывание перехода | Маркер #387
P4 | 6293 | Маркер уничтожен из конечной позиции | Маркер #393
G1 | 6294 | Маркер покинул генератор | Маркер #397
Q1 | 6294 | В очередь добавлен маркер | Маркер #397
T1 - Y | 6294 | Переход завершил работу | Маркер #397
Маркер #387 | 6302 | Session = -8,27377214981243
P1 | 6302 | Маркер покинул позицию | Маркер #387
P2 | 6302 | Позиция маркирована | Маркер #387
P3 | 6302 | Позиция маркирована | Маркер #387
T3 - F | 6302 | Переход завершил работу | Маркер #387
T2 - J | 6302 | Маркер иниц. срабатывание перехода | Маркер #388
T4 - X | 6302 | Маркер иниц. срабатывание перехода | Маркер #387
P3 | 6303 | Маркер покинул позицию | Маркер #387
P4 | 6303 | Позиция маркирована | Маркер #387
T4 - X | 6303 | Переход завершил работу | Маркер #387
P1 | 6303 | Позиция маркирована | Маркер #388
Q1 | 6303 | Маркер покинул очередь | Маркер #388
P2 | 6303 | Маркер покинул позицию | Маркер #387
T2 - J | 6303 | Переход завершил работу | Маркер #388
T3 - F | 6303 | Маркер иниц. срабатывание перехода | Маркер #388
P4 | 6303 | Маркер уничтожен из конечной позиции | Маркер #387
G1 | 6307 | Сгенерирован маркер | Маркер #398
Маркер #398 | 6307 | Session = 13,8944787275977
T1 - Y | 6307 | Маркер иниц. срабатывание перехода | Маркер #398
G1 | 6308 | Маркер покинул генератор | Маркер #398
Q1 | 6308 | В очередь добавлен маркер | Маркер #398
T1 - Y | 6308 | Переход завершил работу | Маркер #398
Маркер #388 | 6312 | Session = -5,39368927897885
P1 | 6312 | Маркер покинул позицию | Маркер #388
P2 | 6312 | Позиция маркирована | Маркер #388
P3 | 6312 | Позиция маркирована | Маркер #388
T3 - F | 6312 | Переход завершил работу | Маркер #388
T2 - J | 6312 | Маркер иниц. срабатывание перехода | Маркер #394
T4 - X | 6312 | Маркер иниц. срабатывание перехода | Маркер #388
P3 | 6313 | Маркер покинул позицию | Маркер #388
P4 | 6313 | Позиция маркирована | Маркер #388
T4 - X | 6313 | Переход завершил работу | Маркер #388
P1 | 6313 | Позиция маркирована | Маркер #394
Q1 | 6313 | Маркер покинул очередь | Маркер #394
P2 | 6313 | Маркер покинул позицию | Маркер #388
T2 - J | 6313 | Переход завершил работу | Маркер #394
T3 - F | 6313 | Маркер иниц. срабатывание перехода | Маркер #394
P4 | 6313 | Маркер уничтожен из конечной позиции | Маркер #388
G1 | 6319 | Сгенерирован маркер | Маркер #399
Маркер #399 | 6319 | Session = 5,39126460207626
T1 - Y | 6319 | Маркер иниц. срабатывание перехода | Маркер #399
G1 | 6320 | Маркер покинул генератор | Маркер #399
Q1 | 6320 | В очередь добавлен маркер | Маркер #399
T1 - Y | 6320 | Переход завершил работу | Маркер #399
Маркер #394 | 6322 | Session = 1,94539630925283
P1 | 6322 | Маркер покинул позицию | Маркер #394
P2 | 6322 | Позиция маркирована | Маркер #394
P3 | 6322 | Позиция маркирована | Маркер #394
T3 - F | 6322 | Переход завершил работу | Маркер #394
T2 - J | 6322 | Маркер иниц. срабатывание перехода | Маркер #389
T4 - X | 6322 | Маркер иниц. срабатывание перехода | Маркер #394
P3 | 6323 | Маркер покинул позицию | Маркер #394
P5 | 6323 | Позиция маркирована | Маркер #394
T4 - X | 6323 | Переход завершил работу | Маркер #394
P1 | 6323 | Позиция маркирована | Маркер #389
Q1 | 6323 | Маркер покинул очередь | Маркер #389
P2 | 6323 | Маркер покинул позицию | Маркер #394
T2 - J | 6323 | Переход завершил работу | Маркер #389
T1 - Y | 6323 | Маркер иниц. срабатывание перехода | Маркер #394
T3 - F | 6323 | Маркер иниц. срабатывание перехода | Маркер #389
P5 | 6324 | Маркер покинул позицию | Маркер #394
Q1 | 6324 | В очередь добавлен маркер | Маркер #394
T1 - Y | 6324 | Переход завершил работу | Маркер #394
G1 | 6330 | Сгенерирован маркер | Маркер #400
Маркер #400 | 6330 | Session = 12,6018183701672
Маркер #389 | 6332 | Session = -7,69220230123028
P1 | 6332 | Маркер покинул позицию | Маркер #389
P2 | 6332 | Позиция маркирована | Маркер #389
P3 | 6332 | Позиция маркирована | Маркер #389
T3 - F | 6332 | Переход завершил работу | Маркер #389
T2 - J | 6332 | Маркер иниц. срабатывание перехода | Маркер #390
T4 - X | 6332 | Маркер иниц. срабатывание перехода | Маркер #389
P3 | 6333 | Маркер покинул позицию | Маркер #389
P4 | 6333 | Позиция маркирована | Маркер #389
T4 - X | 6333 | Переход завершил работу | Маркер #389
P1 | 6333 | Позиция маркирована | Маркер #390
Q1 | 6333 | Маркер покинул очередь | Маркер #390
P2 | 6333 | Маркер покинул позицию | Маркер #389
T2 - J | 6333 | Переход завершил работу | Маркер #390
T1 - Y | 6333 | Маркер иниц. срабатывание перехода | Маркер #400
T3 - F | 6333 | Маркер иниц. срабатывание перехода | Маркер #390
P4 | 6333 | Маркер уничтожен из конечной позиции | Маркер #389
G1 | 6334 | Маркер покинул генератор | Маркер #400
Q1 | 6334 | В очередь добавлен маркер | Маркер #400
T1 - Y | 6334 | Переход завершил работу | Маркер #400
Маркер #390 | 6342 | Session = -6,28292893478647
P1 | 6342 | Маркер покинул позицию | Маркер #390
P2 | 6342 | Позиция маркирована | Маркер #390
P3 | 6342 | Позиция маркирована | Маркер #390
T3 - F | 6342 | Переход завершил работу | Маркер #390
T2 - J | 6342 | Маркер иниц. срабатывание перехода | Маркер #395
T4 - X | 6342 | Маркер иниц. срабатывание перехода | Маркер #390
P3 | 6343 | Маркер покинул позицию | Маркер #390
P4 | 6343 | Позиция маркирована | Маркер #390
T4 - X | 6343 | Переход завершил работу | Маркер #390
P1 | 6343 | Позиция маркирована | Маркер #395
Q1 | 6343 | Маркер покинул очередь | Маркер #395
P2 | 6343 | Маркер покинул позицию | Маркер #390
T2 - J | 6343 | Переход завершил работу | Маркер #395
T3 - F | 6343 | Маркер иниц. срабатывание перехода | Маркер #395
P4 | 6343 | Маркер уничтожен из конечной позиции | Маркер #390
G1 | 6344 | Сгенерирован маркер | Маркер #401
Маркер #401 | 6344 | Session = 10,900053975638
T1 - Y | 6344 | Маркер иниц. срабатывание перехода | Маркер #401
G1 | 6345 | Маркер покинул генератор | Маркер #401
Q1 | 6345 | В очередь добавлен маркер | Маркер #401
T1 - Y | 6345 | Переход завершил работу | Маркер #401
Маркер #395 | 6352 | Session = -3,22949359519407
P1 | 6352 | Маркер покинул позицию | Маркер #395
P2 | 6352 | Позиция маркирована | Маркер #395
P3 | 6352 | Позиция маркирована | Маркер #395
T3 - F | 6352 | Переход завершил работу | Маркер #395
T2 - J | 6352 | Маркер иниц. срабатывание перехода | Маркер #392
T4 - X | 6352 | Маркер иниц. срабатывание перехода | Маркер #395
P3 | 6353 | Маркер покинул позицию | Маркер #395
P4 | 6353 | Позиция маркирована | Маркер #395
T4 - X | 6353 | Переход завершил работу | Маркер #395
P1 | 6353 | Позиция маркирована | Маркер #392
Q1 | 6353 | Маркер покинул очередь | Маркер #392
P2 | 6353 | Маркер покинул позицию | Маркер #395
T2 - J | 6353 | Переход завершил работу | Маркер #392
T3 - F | 6353 | Маркер иниц. срабатывание перехода | Маркер #392
P4 | 6353 | Маркер уничтожен из конечной позиции | Маркер #395
G1 | 6355 | Сгенерирован маркер | Маркер #402
Маркер #402 | 6355 | Session = 10,758697942365
T1 - Y | 6355 | Маркер иниц. срабатывание перехода | Маркер #402
G1 | 6356 | Маркер покинул генератор | Маркер #402
Q1 | 6356 | В очередь добавлен маркер | Маркер #402
T1 - Y | 6356 | Переход завершил работу | Маркер #402
Маркер #392 | 6362 | Session = -3,56348926620558
P1 | 6362 | Маркер покинул позицию | Маркер #392
P2 | 6362 | Позиция маркирована | Маркер #392
P3 | 6362 | Позиция маркирована | Маркер #392
T3 - F | 6362 | Переход завершил работу | Маркер #392
T2 - J | 6362 | Маркер иниц. срабатывание перехода | Маркер #396
T4 - X | 6362 | Маркер иниц. срабатывание перехода | Маркер #392
P3 | 6363 | Маркер покинул позицию | Маркер #392
P4 | 6363 | Позиция маркирована | Маркер #392
T4 - X | 6363 | Переход завершил работу | Маркер #392
P1 | 6363 | Позиция маркирована | Маркер #396
Q1 | 6363 | Маркер покинул очередь | Маркер #396
P2 | 6363 | Маркер покинул позицию | Маркер #392
T2 - J | 6363 | Переход завершил работу | Маркер #396
T3 - F | 6363 | Маркер иниц. срабатывание перехода | Маркер #396
P4 | 6363 | Маркер уничтожен из конечной позиции | Маркер #392
G1 | 6366 | Сгенерирован маркер | Маркер #403
Маркер #403 | 6366 | Session = 5,8678616094403
T1 - Y | 6366 | Маркер иниц. срабатывание перехода | Маркер #403
G1 | 6367 | Маркер покинул генератор | Маркер #403
Q1 | 6367 | В очередь добавлен маркер | Маркер #403
T1 - Y | 6367 | Переход завершил работу | Маркер #403
Маркер #396 | 6372 | Session = -3,68427387764677
P1 | 6372 | Маркер покинул позицию | Маркер #396
P2 | 6372 | Позиция маркирована | Маркер #396
P3 | 6372 | Позиция маркирована | Маркер #396
T3 - F | 6372 | Переход завершил работу | Маркер #396
T2 - J | 6372 | Маркер иниц. срабатывание перехода | Маркер #397
T4 - X | 6372 | Маркер иниц. срабатывание перехода | Маркер #396
P3 | 6373 | Маркер покинул позицию | Маркер #396
P4 | 6373 | Позиция маркирована | Маркер #396
T4 - X | 6373 | Переход завершил работу | Маркер #396
P1 | 6373 | Позиция маркирована | Маркер #397
Q1 | 6373 | Маркер покинул очередь | Маркер #397
P2 | 6373 | Маркер покинул позицию | Маркер #396
T2 - J | 6373 | Переход завершил работу | Маркер #397
T3 - F | 6373 | Маркер иниц. срабатывание перехода | Маркер #397
P4 | 6373 | Маркер уничтожен из конечной позиции | Маркер #396
Маркер #397 | 6382 | Session = 5,91630399366841
P1 | 6382 | Маркер покинул позицию | Маркер #397
P2 | 6382 | Позиция маркирована | Маркер #397
P3 | 6382 | Позиция маркирована | Маркер #397
T3 - F | 6382 | Переход завершил работу | Маркер #397
T2 - J | 6382 | Маркер иниц. срабатывание перехода | Маркер #398
T4 - X | 6382 | Маркер иниц. срабатывание перехода | Маркер #397
G1 | 6383 | Сгенерирован маркер | Маркер #404
Маркер #404 | 6383 | Session = 14,0290345088579
P3 | 6383 | Маркер покинул позицию | Маркер #397
P5 | 6383 | Позиция маркирована | Маркер #397
T4 - X | 6383 | Переход завершил работу | Маркер #397
P1 | 6383 | Позиция маркирована | Маркер #398
Q1 | 6383 | Маркер покинул очередь | Маркер #398
P2 | 6383 | Маркер покинул позицию | Маркер #397
T2 - J | 6383 | Переход завершил работу | Маркер #398
T1 - Y | 6383 | Маркер иниц. срабатывание перехода | Маркер #397
T3 - F | 6383 | Маркер иниц. срабатывание перехода | Маркер #398
P5 | 6384 | Маркер покинул позицию | Маркер #397
Q1 | 6384 | В очередь добавлен маркер | Маркер #397
T1 - Y | 6384 | Переход завершил работу | Маркер #397
T1 - Y | 6384 | Маркер иниц. срабатывание перехода | Маркер #404
G1 | 6385 | Маркер покинул генератор | Маркер #404
Q1 | 6385 | В очередь добавлен маркер | Маркер #404
T1 - Y | 6385 | Переход завершил работу | Маркер #404
Маркер #398 | 6392 | Session = 4,89447872759774
P1 | 6392 | Маркер покинул позицию | Маркер #398
P2 | 6392 | Позиция маркирована | Маркер #398
P3 | 6392 | Позиция маркирована | Маркер #398
T3 - F | 6392 | Переход завершил работу | Маркер #398
T2 - J | 6392 | Маркер иниц. срабатывание перехода | Маркер #399
T4 - X | 6392 | Маркер иниц. срабатывание перехода | Маркер #398
P3 | 6393 | Маркер покинул позицию | Маркер #398
P5 | 6393 | Позиция маркирована | Маркер #398
T4 - X | 6393 | Переход завершил работу | Маркер #398
P1 | 6393 | Позиция маркирована | Маркер #399
Q1 | 6393 | Маркер покинул очередь | Маркер #399
P2 | 6393 | Маркер покинул позицию | Маркер #398
T2 - J | 6393 | Переход завершил работу | Маркер #399
T1 - Y | 6393 | Маркер иниц. срабатывание перехода | Маркер #398
T3 - F | 6393 | Маркер иниц. срабатывание перехода | Маркер #399
P5 | 6394 | Маркер покинул позицию | Маркер #398
Q1 | 6394 | В очередь добавлен маркер | Маркер #398
T1 - Y | 6394 | Переход завершил работу | Маркер #398
G1 | 6396 | Сгенерирован маркер | Маркер #405
Маркер #405 | 6396 | Session = 7,74710630765185
Маркер #399 | 6402 | Session = -3,60873539792374
P1 | 6402 | Маркер покинул позицию | Маркер #399
P2 | 6402 | Позиция маркирована | Маркер #399
P3 | 6402 | Позиция маркирована | Маркер #399
T3 - F | 6402 | Переход завершил работу | Маркер #399
T2 - J | 6402 | Маркер иниц. срабатывание перехода | Маркер #394
T4 - X | 6402 | Маркер иниц. срабатывание перехода | Маркер #399
P3 | 6403 | Маркер покинул позицию | Маркер #399
P4 | 6403 | Позиция маркирована | Маркер #399
T4 - X | 6403 | Переход завершил работу | Маркер #399
P1 | 6403 | Позиция маркирована | Маркер #394
Q1 | 6403 | Маркер покинул очередь | Маркер #394
P2 | 6403 | Маркер покинул позицию | Маркер #399
T2 - J | 6403 | Переход завершил работу | Маркер #394
T1 - Y | 6403 | Маркер иниц. срабатывание перехода | Маркер #405
T3 - F | 6403 | Маркер иниц. срабатывание перехода | Маркер #394
P4 | 6403 | Маркер уничтожен из конечной позиции | Маркер #399
G1 | 6404 | Маркер покинул генератор | Маркер #405
Q1 | 6404 | В очередь добавлен маркер | Маркер #405
T1 - Y | 6404 | Переход завершил работу | Маркер #405
G1 | 6412 | Сгенерирован маркер | Маркер #406
Маркер #406 | 6412 | Session = 5,08560286136344
Маркер #394 | 6412 | Session = -7,05460369074717
P1 | 6412 | Маркер покинул позицию | Маркер #394
P2 | 6412 | Позиция маркирована | Маркер #394
P3 | 6412 | Позиция маркирована | Маркер #394
T3 - F | 6412 | Переход завершил работу | Маркер #394
T2 - J | 6412 | Маркер иниц. срабатывание перехода | Маркер #400
T4 - X | 6412 | Маркер иниц. срабатывание перехода | Маркер #394
P3 | 6413 | Маркер покинул позицию | Маркер #394
P4 | 6413 | Позиция маркирована | Маркер #394
T4 - X | 6413 | Переход завершил работу | Маркер #394
P1 | 6413 | Позиция маркирована | Маркер #400
Q1 | 6413 | Маркер покинул очередь | Маркер #400
P2 | 6413 | Маркер покинул позицию | Маркер #394
T2 - J | 6413 | Переход завершил работу | Маркер #400
T1 - Y | 6413 | Маркер иниц. срабатывание перехода | Маркер #406
T3 - F | 6413 | Маркер иниц. срабатывание перехода | Маркер #400
P4 | 6413 | Маркер уничтожен из конечной позиции | Маркер #394
G1 | 6414 | Маркер покинул генератор | Маркер #406
Q1 | 6414 | В очередь добавлен маркер | Маркер #406
T1 - Y | 6414 | Переход завершил работу | Маркер #406
Маркер #400 | 6422 | Session = 3,60181837016717
P1 | 6422 | Маркер покинул позицию | Маркер #400
P2 | 6422 | Позиция маркирована | Маркер #400
P3 | 6422 | Позиция маркирована | Маркер #400
T3 - F | 6422 | Переход завершил работу | Маркер #400
T2 - J | 6422 | Маркер иниц. срабатывание перехода | Маркер #401
T4 - X | 6422 | Маркер иниц. срабатывание перехода | Маркер #400
P3 | 6423 | Маркер покинул позицию | Маркер #400
P5 | 6423 | Позиция маркирована | Маркер #400
T4 - X | 6423 | Переход завершил работу | Маркер #400
P1 | 6423 | Позиция маркирована | Маркер #401
Q1 | 6423 | Маркер покинул очередь | Маркер #401
P2 | 6423 | Маркер покинул позицию | Маркер #400
T2 - J | 6423 | Переход завершил работу | Маркер #401
T1 - Y | 6423 | Маркер иниц. срабатывание перехода | Маркер #400
T3 - F | 6423 | Маркер иниц. срабатывание перехода | Маркер #401
P5 | 6424 | Маркер покинул позицию | Маркер #400
Q1 | 6424 | В очередь добавлен маркер | Маркер #400
T1 - Y | 6424 | Переход завершил работу | Маркер #400
G1 | 6428 | Сгенерирован маркер | Маркер #407
Маркер #407 | 6428 | Session = 12,4147750507109
Маркер #401 | 6432 | Session = 1,900053975638
P1 | 6432 | Маркер покинул позицию | Маркер #401
P2 | 6432 | Позиция маркирована | Маркер #401
P3 | 6432 | Позиция маркирована | Маркер #401
T3 - F | 6432 | Переход завершил работу | Маркер #401
T2 - J | 6432 | Маркер иниц. срабатывание перехода | Маркер #402
T4 - X | 6432 | Маркер иниц. срабатывание перехода | Маркер #401
P3 | 6433 | Маркер покинул позицию | Маркер #401
P5 | 6433 | Позиция маркирована | Маркер #401
T4 - X | 6433 | Переход завершил работу | Маркер #401
P1 | 6433 | Позиция маркирована | Маркер #402
Q1 | 6433 | Маркер покинул очередь | Маркер #402
P2 | 6433 | Маркер покинул позицию | Маркер #401
T2 - J | 6433 | Переход завершил работу | Маркер #402
T1 - Y | 6433 | Маркер иниц. срабатывание перехода | Маркер #401
T3 - F | 6433 | Маркер иниц. срабатывание перехода | Маркер #402
P5 | 6434 | Маркер покинул позицию | Маркер #401
Q1 | 6434 | В очередь добавлен маркер | Маркер #401
T1 - Y | 6434 | Переход завершил работу | Маркер #401
Маркер #402 | 6442 | Session = 1,75869794236496
P1 | 6442 | Маркер покинул позицию | Маркер #402
P2 | 6442 | Позиция маркирована | Маркер #402
P3 | 6442 | Позиция маркирована | Маркер #402
T3 - F | 6442 | Переход завершил работу | Маркер #402
T2 - J | 6442 | Маркер иниц. срабатывание перехода | Маркер #403
T4 - X | 6442 | Маркер иниц. срабатывание перехода | Маркер #402
P3 | 6443 | Маркер покинул позицию | Маркер #402
P5 | 6443 | Позиция маркирована | Маркер #402
T4 - X | 6443 | Переход завершил работу | Маркер #402
P1 | 6443 | Позиция маркирована | Маркер #403
Q1 | 6443 | Маркер покинул очередь | Маркер #403
P2 | 6443 | Маркер покинул позицию | Маркер #402
T2 - J | 6443 | Переход завершил работу | Маркер #403
T1 - Y | 6443 | Маркер иниц. срабатывание перехода | Маркер #402
T3 - F | 6443 | Маркер иниц. срабатывание перехода | Маркер #403
P5 | 6444 | Маркер покинул позицию | Маркер #402
Q1 | 6444 | В очередь добавлен маркер | Маркер #402
T1 - Y | 6444 | Переход завершил работу | Маркер #402
Маркер #403 | 6452 | Session = -3,1321383905597
P1 | 6452 | Маркер покинул позицию | Маркер #403
P2 | 6452 | Позиция маркирована | Маркер #403
P3 | 6452 | Позиция маркирована | Маркер #403
T3 - F | 6452 | Переход завершил работу | Маркер #403
T2 - J | 6452 | Маркер иниц. срабатывание перехода | Маркер #397
T4 - X | 6452 | Маркер иниц. срабатывание перехода | Маркер #403
P3 | 6453 | Маркер покинул позицию | Маркер #403
P4 | 6453 | Позиция маркирована | Маркер #403
T4 - X | 6453 | Переход завершил работу | Маркер #403
P1 | 6453 | Позиция маркирована | Маркер #397
Q1 | 6453 | Маркер покинул очередь | Маркер #397
P2 | 6453 | Маркер покинул позицию | Маркер #403
T2 - J | 6453 | Переход завершил работу | Маркер #397
T1 - Y | 6453 | Маркер иниц. срабатывание перехода | Маркер #407
T3 - F | 6453 | Маркер иниц. срабатывание перехода | Маркер #397
P4 | 6453 | Маркер уничтожен из конечной позиции | Маркер #403
G1 | 6454 | Маркер покинул генератор | Маркер #407
Q1 | 6454 | В очередь добавлен маркер | Маркер #407
T1 - Y | 6454 | Переход завершил работу | Маркер #407
G1 | 6458 | Сгенерирован маркер | Маркер #408
Маркер #408 | 6458 | Session = 12,2772841667756
Маркер #397 | 6462 | Session = -3,08369600633159
P1 | 6462 | Маркер покинул позицию | Маркер #397
P2 | 6462 | Позиция маркирована | Маркер #397
P3 | 6462 | Позиция маркирована | Маркер #397
T3 - F | 6462 | Переход завершил работу | Маркер #397
T2 - J | 6462 | Маркер иниц. срабатывание перехода | Маркер #404
T4 - X | 6462 | Маркер иниц. срабатывание перехода | Маркер #397
P3 | 6463 | Маркер покинул позицию | Маркер #397
P4 | 6463 | Позиция маркирована | Маркер #397
T4 - X | 6463 | Переход завершил работу | Маркер #397
P1 | 6463 | Позиция маркирована | Маркер #404
Q1 | 6463 | Маркер покинул очередь | Маркер #404
P2 | 6463 | Маркер покинул позицию | Маркер #397
T2 - J | 6463 | Переход завершил работу | Маркер #404
T1 - Y | 6463 | Маркер иниц. срабатывание перехода | Маркер #408
T3 - F | 6463 | Маркер иниц. срабатывание перехода | Маркер #404
P4 | 6463 | Маркер уничтожен из конечной позиции | Маркер #397
G1 | 6464 | Маркер покинул генератор | Маркер #408
Q1 | 6464 | В очередь добавлен маркер | Маркер #408
T1 - Y | 6464 | Переход завершил работу | Маркер #408
G1 | 6470 | Сгенерирован маркер | Маркер #409
Маркер #409 | 6470 | Session = 12,4338060151786
Маркер #404 | 6472 | Session = 5,02903450885788
P1 | 6472 | Маркер покинул позицию | Маркер #404
P2 | 6472 | Позиция маркирована | Маркер #404
P3 | 6472 | Позиция маркирована | Маркер #404
T3 - F | 6472 | Переход завершил работу | Маркер #404
T2 - J | 6472 | Маркер иниц. срабатывание перехода | Маркер #398
T4 - X | 6472 | Маркер иниц. срабатывание перехода | Маркер #404
P3 | 6473 | Маркер покинул позицию | Маркер #404
P5 | 6473 | Позиция маркирована | Маркер #404
T4 - X | 6473 | Переход завершил работу | Маркер #404
P1 | 6473 | Позиция маркирована | Маркер #398
Q1 | 6473 | Маркер покинул очередь | Маркер #398
P2 | 6473 | Маркер покинул позицию | Маркер #404
T2 - J | 6473 | Переход завершил работу | Маркер #398
T1 - Y | 6473 | Маркер иниц. срабатывание перехода | Маркер #404
T3 - F | 6473 | Маркер иниц. срабатывание перехода | Маркер #398
P5 | 6474 | Маркер покинул позицию | Маркер #404
Q1 | 6474 | В очередь добавлен маркер | Маркер #404
T1 - Y | 6474 | Переход завершил работу | Маркер #404
Маркер #398 | 6482 | Session = -4,10552127240226
P1 | 6482 | Маркер покинул позицию | Маркер #398
P2 | 6482 | Позиция маркирована | Маркер #398
